step,learning_rate
6897,1.5724804947672231e-06
6898,1.5726428776743344e-06
6899,1.5728052820430965e-06
6900,1.5729677078726238e-06
6901,1.573130155162028e-06
6902,1.5732926239104211e-06
6903,1.573455114116917e-06
6904,1.5736176257806272e-06
6905,1.5737801589006625e-06
6906,1.5739427134761343e-06
6907,1.5741052895061555e-06
6908,1.5742678869898383e-06
6909,1.5744305059262925e-06
6910,1.5745931463146321e-06
6911,1.5747558081539647e-06
6912,1.574918491443403e-06
6913,1.5750811961820595e-06
6914,1.5752439223690421e-06
6915,1.5754066700034636e-06
6916,1.575569439084436e-06
6917,1.5757322296110664e-06
6918,1.5758950415824679e-06
6919,1.5760578749977488e-06
6920,1.57622072985602e-06
6921,1.576383606156393e-06
6922,1.5765465038979772e-06
6923,1.57670942307988e-06
6924,1.576872363701213e-06
6925,1.5770353257610854e-06
6926,1.577198309258608e-06
6927,1.577361314192888e-06
6928,1.5775243405630359e-06
6929,1.5776873883681622e-06
6930,1.5778504576073742e-06
6931,1.5780135482797792e-06
6932,1.5781766603844878e-06
6933,1.5783397939206084e-06
6934,1.5785029488872508e-06
6935,1.5786661252835232e-06
6936,1.5788293231085305e-06
6937,1.578992542361384e-06
6938,1.579155783041192e-06
6939,1.5793190451470604e-06
6940,1.5794823286780983e-06
6941,1.579645633633415e-06
6942,1.5798089600121147e-06
6943,1.5799723078133074e-06
6944,1.580135677036099e-06
6945,1.5802990676795968e-06
6946,1.5804624797429096e-06
6947,1.5806259132251433e-06
6948,1.5807893681254053e-06
6949,1.5809528444428003e-06
6950,1.5811163421764365e-06
6951,1.5812798613254217e-06
6952,1.5814434018888603e-06
6953,1.5816069638658612e-06
6954,1.5817705472555262e-06
6955,1.5819341520569645e-06
6956,1.5820977782692826e-06
6957,1.5822614258915844e-06
6958,1.582425094922976e-06
6959,1.582588785362566e-06
6960,1.582752497209455e-06
6961,1.582916230462752e-06
6962,1.5830799851215595e-06
6963,1.5832437611849846e-06
6964,1.5834075586521328e-06
6965,1.583571377522109e-06
6966,1.583735217794015e-06
6967,1.5838990794669573e-06
6968,1.584062962540041e-06
6969,1.584226867012371e-06
6970,1.5843907928830501e-06
6971,1.584554740151185e-06
6972,1.584718708815876e-06
6973,1.5848826988762302e-06
6974,1.5850467103313494e-06
6975,1.5852107431803382e-06
6976,1.5853747974223002e-06
6977,1.5855388730563406e-06
6978,1.5857029700815607e-06
6979,1.585867088497063e-06
6980,1.586031228301952e-06
6981,1.5861953894953318e-06
6982,1.586359572076303e-06
6983,1.5865237760439689e-06
6984,1.5866880013974357e-06
6985,1.5868522481358006e-06
6986,1.5870165162581693e-06
6987,1.587180805763643e-06
6988,1.5873451166513234e-06
6989,1.587509448920315e-06
6990,1.5876738025697187e-06
6991,1.5878381775986352e-06
6992,1.5880025740061665e-06
6993,1.588166991791414e-06
6994,1.588331430953481e-06
6995,1.588495891491467e-06
6996,1.5886603734044763e-06
6997,1.5888248766916055e-06
6998,1.5889894013519586e-06
6999,1.5891539473846363e-06
7000,1.5893185147887378e-06
7001,1.5894831035633656e-06
7002,1.5896477137076217e-06
7003,1.5898123452206032e-06
7004,1.5899769981014108e-06
7005,1.590141672349146e-06
7006,1.5903063679629087e-06
7007,1.5904710849417998e-06
7008,1.5906358232849187e-06
7009,1.5908005829913632e-06
7010,1.5909653640602344e-06
7011,1.5911301664906318e-06
7012,1.5912949902816556e-06
7013,1.5914598354324038e-06
7014,1.5916247019419782e-06
7015,1.5917895898094734e-06
7016,1.5919544990339918e-06
7017,1.5921194296146302e-06
7018,1.5922843815504888e-06
7019,1.5924493548406648e-06
7020,1.5926143494842602e-06
7021,1.5927793654803696e-06
7022,1.5929444028280911e-06
7023,1.5931094615265243e-06
7024,1.5932745415747681e-06
7025,1.593439642971918e-06
7026,1.5936047657170753e-06
7027,1.5937699098093335e-06
7028,1.593935075247792e-06
7029,1.5941002620315497e-06
7030,1.5942654701597009e-06
7031,1.5944306996313447e-06
7032,1.5945959504455786e-06
7033,1.5947612226014994e-06
7034,1.5949265160982031e-06
7035,1.5950918309347856e-06
7036,1.595257167110345e-06
7037,1.5954225246239782e-06
7038,1.5955879034747796e-06
7039,1.595753303661849e-06
7040,1.5959187251842783e-06
7041,1.596084168041165e-06
7042,1.5962496322316064e-06
7043,1.5964151177546968e-06
7044,1.5965806246095326e-06
7045,1.5967461527952106e-06
7046,1.5969117023108245e-06
7047,1.5970772731554686e-06
7048,1.5972428653282393e-06
7049,1.5974084788282324e-06
7050,1.5975741136545428e-06
7051,1.5977397698062658e-06
7052,1.5979054472824941e-06
7053,1.5980711460823229e-06
7054,1.5982368662048485e-06
7055,1.598402607649163e-06
7056,1.5985683704143614e-06
7057,1.598734154499541e-06
7058,1.5988999599037907e-06
7059,1.599065786626208e-06
7060,1.5992316346658844e-06
7061,1.5993975040219146e-06
7062,1.5995633946933933e-06
7063,1.5997293066794135e-06
7064,1.5998952399790677e-06
7065,1.6000611945914486e-06
7066,1.60022717051565e-06
7067,1.6003931677507662e-06
7068,1.600559186295888e-06
7069,1.6007252261501108e-06
7070,1.6008912873125239e-06
7071,1.6010573697822212e-06
7072,1.6012234735582967e-06
7073,1.6013895986398404e-06
7074,1.6015557450259454e-06
7075,1.601721912715706e-06
7076,1.60188810170821e-06
7077,1.6020543120025523e-06
7078,1.602220543597822e-06
7079,1.6023867964931132e-06
7080,1.6025530706875167e-06
7081,1.6027193661801254e-06
7082,1.6028856829700262e-06
7083,1.6030520210563132e-06
7084,1.603218380438077e-06
7085,1.6033847611144092e-06
7086,1.6035511630843994e-06
7087,1.6037175863471387e-06
7088,1.6038840309017192e-06
7089,1.6040504967472292e-06
7090,1.604216983882759e-06
7091,1.6043834923073998e-06
7092,1.6045500220202407e-06
7093,1.6047165730203736e-06
7094,1.6048831453068883e-06
7095,1.6050497388788713e-06
7096,1.6052163537354142e-06
7097,1.6053829898756077e-06
7098,1.6055496472985392e-06
7099,1.605716326003299e-06
7100,1.6058830259889778e-06
7101,1.6060497472546614e-06
7102,1.6062164897994409e-06
7103,1.6063832536224037e-06
7104,1.6065500387226388e-06
7105,1.606716845099237e-06
7106,1.6068836727512846e-06
7107,1.607050521677871e-06
7108,1.6072173918780823e-06
7109,1.6073842833510082e-06
7110,1.6075511960957372e-06
7111,1.6077181301113567e-06
7112,1.6078850853969555e-06
7113,1.6080520619516182e-06
7114,1.6082190597744343e-06
7115,1.6083860788644927e-06
7116,1.6085531192208774e-06
7117,1.6087201808426778e-06
7118,1.6088872637289824e-06
7119,1.609054367878874e-06
7120,1.6092214932914428e-06
7121,1.6093886399657736e-06
7122,1.6095558079009535e-06
7123,1.6097229970960704e-06
7124,1.6098902075502108e-06
7125,1.6100574392624577e-06
7126,1.6102246922318995e-06
7127,1.6103919664576211e-06
7128,1.610559261938711e-06
7129,1.610726578674252e-06
7130,1.6108939166633327e-06
7131,1.6110612759050356e-06
7132,1.6112286563984484e-06
7133,1.6113960581426546e-06
7134,1.6115634811367399e-06
7135,1.6117309253797905e-06
7136,1.6118983908708914e-06
7137,1.6120658776091278e-06
7138,1.612233385593581e-06
7139,1.6124009148233386e-06
7140,1.6125684652974857e-06
7141,1.612736037015104e-06
7142,1.6129036299752799e-06
7143,1.6130712441770982e-06
7144,1.6132388796196408e-06
7145,1.6134065363019927e-06
7146,1.6135742142232372e-06
7147,1.613741913382458e-06
7148,1.61390963377874e-06
7149,1.614077375411166e-06
7150,1.614245138278819e-06
7151,1.6144129223807811e-06
7152,1.6145807277161374e-06
7153,1.6147485542839707e-06
7154,1.614916402083362e-06
7155,1.6150842711133976e-06
7156,1.6152521613731557e-06
7157,1.6154200728617215e-06
7158,1.6155880055781777e-06
7159,1.6157559595216053e-06
7160,1.6159239346910866e-06
7161,1.6160919310857067e-06
7162,1.616259948704544e-06
7163,1.61642798754668e-06
7164,1.6165960476111979e-06
7165,1.6167641288971792e-06
7166,1.6169322314037068e-06
7167,1.6171003551298614e-06
7168,1.6172685000747217e-06
7169,1.6174366662373702e-06
7170,1.6176048536168896e-06
7171,1.617773062212359e-06
7172,1.6179412920228598e-06
7173,1.6181095430474743e-06
7174,1.6182778152852796e-06
7175,1.6184461087353593e-06
7176,1.6186144233967913e-06
7177,1.6187827592686565e-06
7178,1.618951116350037e-06
7179,1.6191194946400114e-06
7180,1.6192878941376592e-06
7181,1.6194563148420596e-06
7182,1.6196247567522929e-06
7183,1.6197932198674399e-06
7184,1.6199617041865776e-06
7185,1.6201302097087887e-06
7186,1.6202987364331481e-06
7187,1.6204672843587372e-06
7188,1.6206358534846355e-06
7189,1.6208044438099201e-06
7190,1.6209730553336708e-06
7191,1.6211416880549672e-06
7192,1.6213103419728866e-06
7193,1.6214790170865071e-06
7194,1.6216477133949065e-06
7195,1.6218164308971641e-06
7196,1.6219851695923583e-06
7197,1.6221539294795648e-06
7198,1.622322710557865e-06
7199,1.6224915128263326e-06
7200,1.6226603362840464e-06
7201,1.6228291809300857e-06
7202,1.6229980467635255e-06
7203,1.623166933783444e-06
7204,1.6233358419889204e-06
7205,1.6235047713790284e-06
7206,1.6236737219528448e-06
7207,1.623842693709448e-06
7208,1.624011686647914e-06
7209,1.6241807007673205e-06
7210,1.6243497360667437e-06
7211,1.6245187925452574e-06
7212,1.6246878702019394e-06
7213,1.6248569690358667e-06
7214,1.625026089046113e-06
7215,1.6251952302317562e-06
7216,1.6253643925918729e-06
7217,1.625533576125535e-06
7218,1.6257027808318205e-06
7219,1.6258720067098037e-06
7220,1.6260412537585606e-06
7221,1.6262105219771672e-06
7222,1.626379811364697e-06
7223,1.6265491219202255e-06
7224,1.6267184536428262e-06
7225,1.6268878065315747e-06
7226,1.6270571805855468e-06
7227,1.6272265758038152e-06
7228,1.6273959921854567e-06
7229,1.6275654297295416e-06
7230,1.6277348884351454e-06
7231,1.6279043683013445e-06
7232,1.6280738693272096e-06
7233,1.6282433915118157e-06
7234,1.6284129348542387e-06
7235,1.6285824993535478e-06
7236,1.6287520850088194e-06
7237,1.6289216918191251e-06
7238,1.6290913197835387e-06
7239,1.6292609689011339e-06
7240,1.6294306391709828e-06
7241,1.62960033059216e-06
7242,1.6297700431637352e-06
7243,1.629939776884782e-06
7244,1.6301095317543746e-06
7245,1.6302793077715827e-06
7246,1.6304491049354805e-06
7247,1.6306189232451413e-06
7248,1.6307887626996342e-06
7249,1.630958623298031e-06
7250,1.6311285050394051e-06
7251,1.6312984079228274e-06
7252,1.6314683319473712e-06
7253,1.6316382771121074e-06
7254,1.631808243416104e-06
7255,1.6319782308584353e-06
7256,1.6321482394381718e-06
7257,1.632318269154384e-06
7258,1.6324883200061427e-06
7259,1.6326583919925214e-06
7260,1.6328284851125865e-06
7261,1.6329985993654108e-06
7262,1.6331687347500635e-06
7263,1.6333388912656156e-06
7264,1.633509068911138e-06
7265,1.6336792676857005e-06
7266,1.6338494875883721e-06
7267,1.6340197286182217e-06
7268,1.6341899907743207e-06
7269,1.6343602740557397e-06
7270,1.6345305784615448e-06
7271,1.6347009039908102e-06
7272,1.6348712506425993e-06
7273,1.6350416184159847e-06
7274,1.6352120073100357e-06
7275,1.63538241732382e-06
7276,1.6355528484564056e-06
7277,1.6357233007068648e-06
7278,1.6358937740742627e-06
7279,1.636064268557667e-06
7280,1.636234784156148e-06
7281,1.6364053208687737e-06
7282,1.6365758786946128e-06
7283,1.6367464576327334e-06
7284,1.6369170576822e-06
7285,1.6370876788420826e-06
7286,1.6372583211114495e-06
7287,1.6374289844893685e-06
7288,1.6375996689749051e-06
7289,1.6377703745671272e-06
7290,1.6379411012651047e-06
7291,1.6381118490679008e-06
7292,1.6382826179745834e-06
7293,1.6384534079842198e-06
7294,1.6386242190958762e-06
7295,1.638795051308621e-06
7296,1.6389659046215205e-06
7297,1.6391367790336372e-06
7298,1.6393076745440408e-06
7299,1.639478591151797e-06
7300,1.6396495288559704e-06
7301,1.6398204876556283e-06
7302,1.6399914675498377e-06
7303,1.640162468537661e-06
7304,1.6403334906181658e-06
7305,1.6405045337904165e-06
7306,1.6406755980534787e-06
7307,1.6408466834064188e-06
7308,1.641017789848301e-06
7309,1.6411889173781907e-06
7310,1.641360065995151e-06
7311,1.641531235698248e-06
7312,1.641702426486547e-06
7313,1.6418736383591104e-06
7314,1.6420448713150064e-06
7315,1.6422161253532946e-06
7316,1.642387400473041e-06
7317,1.6425586966733114e-06
7318,1.6427300139531671e-06
7319,1.6429013523116732e-06
7320,1.643072711747895e-06
7321,1.6432440922608938e-06
7322,1.6434154938497326e-06
7323,1.6435869165134754e-06
7324,1.643758360251186e-06
7325,1.6439298250619284e-06
7326,1.6441013109447657e-06
7327,1.6442728178987575e-06
7328,1.6444443459229687e-06
7329,1.6446158950164628e-06
7330,1.6447874651783005e-06
7331,1.6449590564075453e-06
7332,1.6451306687032614e-06
7333,1.6453023020645073e-06
7334,1.645473956490348e-06
7335,1.645645631979843e-06
7336,1.6458173285320554e-06
7337,1.645989046146048e-06
7338,1.6461607848208813e-06
7339,1.6463325445556173e-06
7340,1.6465043253493153e-06
7341,1.6466761272010394e-06
7342,1.6468479501098497e-06
7343,1.6470197940748066e-06
7344,1.6471916590949717e-06
7345,1.6473635451694073e-06
7346,1.647535452297171e-06
7347,1.647707380477326e-06
7348,1.64787932970893e-06
7349,1.6480512999910457e-06
7350,1.6482232913227334e-06
7351,1.6483953037030528e-06
7352,1.6485673371310633e-06
7353,1.6487393916058245e-06
7354,1.648911467126397e-06
7355,1.6490835636918406e-06
7356,1.6492556813012143e-06
7357,1.6494278199535792e-06
7358,1.6495999796479915e-06
7359,1.6497721603835116e-06
7360,1.6499443621592005e-06
7361,1.6501165849741149e-06
7362,1.6502888288273143e-06
7363,1.6504610937178595e-06
7364,1.6506333796448068e-06
7365,1.650805686607214e-06
7366,1.6509780146041408e-06
7367,1.651150363634645e-06
7368,1.651322733697787e-06
7369,1.6514951247926232e-06
7370,1.6516675369182102e-06
7371,1.6518399700736063e-06
7372,1.6520124242578713e-06
7373,1.65218489947006e-06
7374,1.652357395709232e-06
7375,1.6525299129744455e-06
7376,1.6527024512647545e-06
7377,1.6528750105792186e-06
7378,1.6530475909168932e-06
7379,1.6532201922768363e-06
7380,1.653392814658105e-06
7381,1.653565458059756e-06
7382,1.6537381224808449e-06
7383,1.6539108079204278e-06
7384,1.6540835143775619e-06
7385,1.6542562418513045e-06
7386,1.654428990340709e-06
7387,1.6546017598448352e-06
7388,1.6547745503627347e-06
7389,1.6549473618934654e-06
7390,1.6551201944360835e-06
7391,1.6552930479896432e-06
7392,1.6554659225531997e-06
7393,1.6556388181258111e-06
7394,1.6558117347065302e-06
7395,1.6559846722944128e-06
7396,1.6561576308885125e-06
7397,1.656330610487885e-06
7398,1.656503611091586e-06
7399,1.6566766326986687e-06
7400,1.6568496753081907e-06
7401,1.657022738919201e-06
7402,1.6571958235307574e-06
7403,1.6573689291419143e-06
7404,1.6575420557517235e-06
7405,1.6577152033592407e-06
7406,1.6578883719635213e-06
7407,1.6580615615636158e-06
7408,1.658234772158578e-06
7409,1.6584080037474625e-06
7410,1.6585812563293225e-06
7411,1.6587545299032122e-06
7412,1.6589278244681844e-06
7413,1.6591011400232896e-06
7414,1.6592744765675825e-06
7415,1.6594478341001172e-06
7416,1.6596212126199443e-06
7417,1.6597946121261163e-06
7418,1.6599680326176889e-06
7419,1.66014147409371e-06
7420,1.6603149365532349e-06
7421,1.6604884199953133e-06
7422,1.6606619244189988e-06
7423,1.6608354498233438e-06
7424,1.6610089962073989e-06
7425,1.661182563570216e-06
7426,1.6613561519108452e-06
7427,1.6615297612283397e-06
7428,1.6617033915217518e-06
7429,1.6618770427901296e-06
7430,1.6620507150325284e-06
7431,1.6622244082479938e-06
7432,1.6623981224355796e-06
7433,1.6625718575943375e-06
7434,1.6627456137233153e-06
7435,1.6629193908215657e-06
7436,1.66309318888814e-06
7437,1.663267007922086e-06
7438,1.6634408479224541e-06
7439,1.663614708888294e-06
7440,1.6637885908186573e-06
7441,1.663962493712594e-06
7442,1.6641364175691534e-06
7443,1.664310362387383e-06
7444,1.6644843281663334e-06
7445,1.6646583149050552e-06
7446,1.664832322602596e-06
7447,1.6650063512580054e-06
7448,1.6651804008703325e-06
7449,1.6653544714386287e-06
7450,1.665528562961939e-06
7451,1.6657026754393122e-06
7452,1.6658768088697988e-06
7453,1.6660509632524466e-06
7454,1.6662251385863028e-06
7455,1.6663993348704193e-06
7456,1.6665735521038389e-06
7457,1.6667477902856119e-06
7458,1.6669220494147875e-06
7459,1.6670963294904116e-06
7460,1.6672706305115318e-06
7461,1.6674449524771988e-06
7462,1.6676192953864551e-06
7463,1.6677936592383516e-06
7464,1.6679680440319334e-06
7465,1.668142449766248e-06
7466,1.6683168764403445e-06
7467,1.668491324053267e-06
7468,1.6686657926040635e-06
7469,1.6688402820917792e-06
7470,1.6690147925154614e-06
7471,1.6691893238741577e-06
7472,1.6693638761669124e-06
7473,1.6695384493927746e-06
7474,1.6697130435507864e-06
7475,1.6698876586399952e-06
7476,1.670062294659448e-06
7477,1.670236951608189e-06
7478,1.6704116294852642e-06
7479,1.6705863282897214e-06
7480,1.6707610480206027e-06
7481,1.6709357886769527e-06
7482,1.671110550257819e-06
7483,1.671285332762245e-06
7484,1.6714601361892778e-06
7485,1.6716349605379618e-06
7486,1.6718098058073386e-06
7487,1.6719846719964545e-06
7488,1.672159559104355e-06
7489,1.6723344671300825e-06
7490,1.672509396072682e-06
7491,1.6726843459312002e-06
7492,1.6728593167046763e-06
7493,1.673034308392157e-06
7494,1.6732093209926856e-06
7495,1.6733843545053044e-06
7496,1.67355940892906e-06
7497,1.6737344842629922e-06
7498,1.6739095805061481e-06
7499,1.6740846976575674e-06
7500,1.6742598357162937e-06
7501,1.6744349946813725e-06
7502,1.6746101745518431e-06
7503,1.6747853753267498e-06
7504,1.6749605970051376e-06
7505,1.6751358395860447e-06
7506,1.6753111030685165e-06
7507,1.6754863874515928e-06
7508,1.6756616927343177e-06
7509,1.6758370189157332e-06
7510,1.6760123659948808e-06
7511,1.676187733970802e-06
7512,1.6763631228425382e-06
7513,1.6765385326091304e-06
7514,1.6767139632696224e-06
7515,1.676889414823053e-06
7516,1.6770648872684669e-06
7517,1.6772403806049007e-06
7518,1.6774158948313974e-06
7519,1.6775914299469993e-06
7520,1.6777669859507446e-06
7521,1.6779425628416751e-06
7522,1.6781181606188341e-06
7523,1.6782937792812582e-06
7524,1.6784694188279873e-06
7525,1.6786450792580635e-06
7526,1.6788207605705267e-06
7527,1.6789964627644174e-06
7528,1.6791721858387762e-06
7529,1.679347929792639e-06
7530,1.679523694625048e-06
7531,1.6796994803350439e-06
7532,1.679875286921663e-06
7533,1.6800511143839468e-06
7534,1.6802269627209356e-06
7535,1.6804028319316651e-06
7536,1.6805787220151767e-06
7537,1.6807546329705075e-06
7538,1.6809305647966974e-06
7539,1.6811065174927857e-06
7540,1.6812824910578098e-06
7541,1.6814584854908077e-06
7542,1.681634500790818e-06
7543,1.6818105369568785e-06
7544,1.681986593988029e-06
7545,1.682162671883305e-06
7546,1.6823387706417475e-06
7547,1.6825148902623898e-06
7548,1.682691030744272e-06
7549,1.6828671920864325e-06
7550,1.6830433742879063e-06
7551,1.6832195773477318e-06
7552,1.683395801264947e-06
7553,1.6835720460385894e-06
7554,1.683748311667692e-06
7555,1.6839245981512938e-06
7556,1.6841009054884325e-06
7557,1.6842772336781443e-06
7558,1.6844535827194642e-06
7559,1.6846299526114317e-06
7560,1.6848063433530787e-06
7561,1.684982754943443e-06
7562,1.6851591873815628e-06
7563,1.6853356406664702e-06
7564,1.6855121147972027e-06
7565,1.6856886097727993e-06
7566,1.6858651255922904e-06
7567,1.6860416622547123e-06
7568,1.6862182197591014e-06
7569,1.686394798104493e-06
7570,1.6865713972899228e-06
7571,1.6867480173144253e-06
7572,1.6869246581770335e-06
